From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q8BGQ7	Q8BGQ7	reviewed	SYAC_MOUSE	Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Protein sticky) (Sti)	Aars1 Aars	Mus musculus (Mouse)	968
Q9QXZ0	Q9QXZ0	reviewed	MACF1_MOUSE	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4 (Actin cross-linking family 7)	Macf1 Acf7 Aclp7 Kiaa0754 Macf	Mus musculus (Mouse)	7354
Q80X90	Q80X90	reviewed	FLNB_MOUSE	Filamin-B (FLN-B) (ABP-280-like protein) (Actin-binding-like protein) (Beta-filamin)	Flnb	Mus musculus (Mouse)	2602
P62259	P62259	reviewed	1433E_MOUSE	14-3-3 protein epsilon (14-3-3E)	Ywhae	Mus musculus (Mouse)	255
Q8CGK3	Q8CGK3	reviewed	LONM_MOUSE	Lon protease homolog, mitochondrial (EC 3.4.21.53) (Lon protease-like protein) (LONP) (Mitochondrial ATP-dependent protease Lon) (Serine protease 15)	Lonp1 Prss15	Mus musculus (Mouse)	949
P05064	P05064	reviewed	ALDOA_MOUSE	Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Aldolase 1) (Muscle-type aldolase)	Aldoa Aldo1	Mus musculus (Mouse)	364
Q99KI0	Q99KI0	reviewed	ACON_MOUSE	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)	Aco2	Mus musculus (Mouse)	780
P68373	P68373	reviewed	TBA1C_MOUSE	Tubulin alpha-1C chain (EC 3.6.5.-) (Alpha-tubulin 6) (Alpha-tubulin isotype M-alpha-6) (Tubulin alpha-6 chain) [Cleaved into: Detyrosinated tubulin alpha-1C chain]	Tuba1c Tuba6	Mus musculus (Mouse)	449
Q9D6Z1	Q9D6Z1	reviewed	NOP56_MOUSE	Nucleolar protein 56 (Nucleolar protein 5A)	Nop56 Nol5a	Mus musculus (Mouse)	580
Q9D0E1	Q9D0E1	reviewed	HNRPM_MOUSE	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	Hnrnpm Hnrpm	Mus musculus (Mouse)	729
P48722	P48722	reviewed	HS74L_MOUSE	Heat shock 70 kDa protein 4L (Heat shock 70-related protein APG-1) (Osmotic stress protein 94)	Hspa4l Apg1 Hsp4l Osp94	Mus musculus (Mouse)	838
Q8CAQ8	Q8CAQ8	reviewed	MIC60_MOUSE	MICOS complex subunit Mic60 (Mitochondrial inner membrane protein) (Mitofilin)	Immt Mic60	Mus musculus (Mouse)	757
P70168	P70168	reviewed	IMB1_MOUSE	Importin subunit beta-1 (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97) (SCG)	Kpnb1 Impnb	Mus musculus (Mouse)	876
P80316	P80316	reviewed	TCPE_MOUSE	T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon)	Cct5 Ccte Kiaa0098	Mus musculus (Mouse)	541
Q61937	Q61937	reviewed	NPM_MOUSE	Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)	Npm1	Mus musculus (Mouse)	292
P26040	P26040	reviewed	EZRI_MOUSE	Ezrin (Cytovillin) (Villin-2) (p81)	Ezr Vil2	Mus musculus (Mouse)	586
Q6P5E4	Q6P5E4	reviewed	UGGG1_MOUSE	UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1)	Uggt1 Gt Ugcgl1 Uggt Ugt1 Ugtr	Mus musculus (Mouse)	1551
P60710	P60710	reviewed	ACTB_MOUSE	Actin, cytoplasmic 1 (Beta-actin) (EC 3.6.4.-) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Actb	Mus musculus (Mouse)	375
Q8CG48	Q8CG48	reviewed	SMC2_MOUSE	Structural maintenance of chromosomes protein 2 (SMC protein 2) (SMC-2) (Chromosome-associated protein E) (FGF-inducible protein 16) (XCAP-E homolog)	Smc2 Cape Fin16 Smc2l1	Mus musculus (Mouse)	1191
Q9QX47	Q9QX47	reviewed	SON_MOUSE	Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)	Son Nrebp	Mus musculus (Mouse)	2444
Q3V3R1	Q3V3R1	reviewed	C1TM_MOUSE	Monofunctional C1-tetrahydrofolate synthase, mitochondrial (EC 6.3.4.3) (Formyltetrahydrofolate synthetase)	Mthfd1l Fthfsdc1	Mus musculus (Mouse)	977
P49717	P49717	reviewed	MCM4_MOUSE	DNA replication licensing factor MCM4 (EC 3.6.4.12) (CDC21 homolog) (P1-CDC21)	Mcm4 Cdc21 Mcmd4	Mus musculus (Mouse)	862
Q03265	Q03265	reviewed	ATPA_MOUSE	ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)	Atp5f1a Atp5a1	Mus musculus (Mouse)	553
O70133	O70133	reviewed	DHX9_MOUSE	ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (mHEL-5) (Nuclear DNA helicase II) (NDH II) (RNA helicase A) (RHA)	Dhx9 Ddx9	Mus musculus (Mouse)	1380
Q3UPL0	Q3UPL0	reviewed	SC31A_MOUSE	Protein transport protein Sec31A (SEC31-like protein 1) (SEC31-related protein A)	Sec31a Sec31l1	Mus musculus (Mouse)	1230
O08553	O08553	reviewed	DPYL2_MOUSE	Dihydropyrimidinase-related protein 2 (DRP-2) (Unc-33-like phosphoprotein 2) (ULIP-2)	Dpysl2 Crmp2 Ulip2	Mus musculus (Mouse)	572
Q9Z1Q9	Q9Z1Q9	reviewed	SYVC_MOUSE	Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)	Vars1 Bat6 G7a Vars Vars2	Mus musculus (Mouse)	1263
Q8VEK3	Q8VEK3	reviewed	HNRPU_MOUSE	Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (Scaffold-attachment factor A) (SAF-A)	Hnrnpu Hnrpu	Mus musculus (Mouse)	800
Q6A065	Q6A065	reviewed	CE170_MOUSE	Centrosomal protein of 170 kDa (Cep170)	Cep170 Kiaa0470	Mus musculus (Mouse)	1588
Q8BL66	Q8BL66	reviewed	EEA1_MOUSE	Early endosome antigen 1	Eea1	Mus musculus (Mouse)	1411
D3YXK2	D3YXK2	reviewed	SAFB1_MOUSE	Scaffold attachment factor B1 (SAF-B1)	Safb Safb1	Mus musculus (Mouse)	937
Q64737	Q64737	reviewed	PUR2_MOUSE	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	Gart	Mus musculus (Mouse)	1010
Q6PDG5	Q6PDG5	reviewed	SMRC2_MOUSE	SWI/SNF complex subunit SMARCC2 (BRG1-associated factor 170) (BAF170) (SWI/SNF complex 170 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)	Smarcc2 Baf170	Mus musculus (Mouse)	1213
P50516	P50516	reviewed	VATA_MOUSE	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar proton pump subunit alpha)	Atp6v1a Atp6a1 Atp6a2 Atp6v1a1	Mus musculus (Mouse)	617
Q3U7R1	Q3U7R1	reviewed	ESYT1_MOUSE	Extended synaptotagmin-1 (E-Syt1) (Membrane-bound C2 domain-containing protein)	Esyt1 Fam62a Mbc2	Mus musculus (Mouse)	1092
Q9QZQ1	Q9QZQ1	reviewed	AFAD_MOUSE	Afadin (Afadin adherens junction formation factor) (Protein Af-6)	Afdn Af6 Mllt4	Mus musculus (Mouse)	1820
Q8K1M6	Q8K1M6	reviewed	DNM1L_MOUSE	Dynamin-1-like protein (EC 3.6.5.5) (Dynamin family member proline-rich carboxyl-terminal domain less) (Dymple) (Dynamin-related protein 1)	Dnm1l Drp1	Mus musculus (Mouse)	742
G5E829	G5E829	reviewed	AT2B1_MOUSE	Plasma membrane calcium-transporting ATPase 1 (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 1) (PMCA1) (Plasma membrane calcium pump isoform 1)	Atp2b1	Mus musculus (Mouse)	1220
Q8C8R3	Q8C8R3	reviewed	ANK2_MOUSE	Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin)	Ank2 AnkB	Mus musculus (Mouse)	3898
P26645	P26645	reviewed	MARCS_MOUSE	Myristoylated alanine-rich C-kinase substrate (MARCKS)	Marcks Macs	Mus musculus (Mouse)	309
Q9Z204	Q9Z204	reviewed	HNRPC_MOUSE	Heterogeneous nuclear ribonucleoproteins C1/C2 (hnRNP C1/C2)	Hnrnpc Hnrpc	Mus musculus (Mouse)	313
P26339	P26339	reviewed	CMGA_MOUSE	Chromogranin-A (CgA) [Cleaved into: Pancreastatin; Beta-granin; WE-14; Catestatin; GE-25; Serpinin-RRG; Serpinin (AL26); p-Glu serpinin precursor]	Chga	Mus musculus (Mouse)	463
P17710	P17710	reviewed	HXK1_MOUSE	Hexokinase-1 (EC 2.7.1.1) (Hexokinase type I) (HK I) (Hexokinase, tumor isozyme)	Hk1	Mus musculus (Mouse)	974
Q99K48	Q99K48	reviewed	NONO_MOUSE	Non-POU domain-containing octamer-binding protein (NonO protein)	Nono	Mus musculus (Mouse)	473
P62631	P62631	reviewed	EF1A2_MOUSE	Elongation factor 1-alpha 2 (EF-1-alpha-2) (Eukaryotic elongation factor 1 A-2) (eEF1A-2) (Statin-S1)	Eef1a2 Eef1al Stn	Mus musculus (Mouse)	463
Q9CZD3	Q9CZD3	reviewed	GARS_MOUSE	Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase 1) (GlyRS)	Gars1 Gars	Mus musculus (Mouse)	729
Q80U72	Q80U72	reviewed	SCRIB_MOUSE	Protein scribble homolog (Scribble) (Protein LAP4)	Scrib Kiaa0147 Lap4 Scrib1	Mus musculus (Mouse)	1612
P06745	P06745	reviewed	G6PI_MOUSE	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	Gpi Gpi1	Mus musculus (Mouse)	558
Q9DBR7	Q9DBR7	reviewed	MYPT1_MOUSE	Protein phosphatase 1 regulatory subunit 12A (Myosin phosphatase-targeting subunit 1) (Myosin phosphatase target subunit 1)	Ppp1r12a Mypt1	Mus musculus (Mouse)	1029
Q78PY7	Q78PY7	reviewed	SND1_MOUSE	Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (p100 co-activator)	Snd1	Mus musculus (Mouse)	910
P68372	P68372	reviewed	TBB4B_MOUSE	Tubulin beta-4B chain (Tubulin beta-2C chain)	Tubb4b Tubb2c	Mus musculus (Mouse)	445
P11983	P11983	reviewed	TCPA_MOUSE	T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha) (Tailless complex polypeptide 1A) (TCP-1-A) (Tailless complex polypeptide 1B) (TCP-1-B)	Tcp1 Cct1 Ccta	Mus musculus (Mouse)	556
O88685	O88685	reviewed	PRS6A_MOUSE	26S proteasome regulatory subunit 6A (26S proteasome AAA-ATPase subunit RPT5) (Proteasome 26S subunit ATPase 3) (Tat-binding protein 1) (TBP-1)	Psmc3 Tbp1	Mus musculus (Mouse)	442
Q3TKT4	Q3TKT4	reviewed	SMCA4_MOUSE	Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)	Smarca4 Baf190a Brg1 Snf2b Snf2l4	Mus musculus (Mouse)	1613
P06151	P06151	reviewed	LDHA_MOUSE	L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (LDH muscle subunit) (LDH-M)	Ldha Ldh-1 Ldh1	Mus musculus (Mouse)	332
P49718	P49718	reviewed	MCM5_MOUSE	DNA replication licensing factor MCM5 (EC 3.6.4.12) (CDC46 homolog) (P1-CDC46)	Mcm5 Cdc46 Mcmd5	Mus musculus (Mouse)	734
Q80XU3	Q80XU3	reviewed	NUCKS_MOUSE	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 (JC7)	Nucks1 Nucks	Mus musculus (Mouse)	234
Q8C1D8	Q8C1D8	reviewed	IWS1_MOUSE	Protein IWS1 homolog (IWS1-like protein)	Iws1 Iws1l	Mus musculus (Mouse)	766
P61979	P61979	reviewed	HNRPK_MOUSE	Heterogeneous nuclear ribonucleoprotein K (hnRNP K)	Hnrnpk Hnrpk	Mus musculus (Mouse)	463
P99024	P99024	reviewed	TBB5_MOUSE	Tubulin beta-5 chain	Tubb5	Mus musculus (Mouse)	444
Q3THK7	Q3THK7	reviewed	GUAA_MOUSE	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Gmps	Mus musculus (Mouse)	693
Q8BHN3	Q8BHN3	reviewed	GANAB_MOUSE	Neutral alpha-glucosidase AB (EC 3.2.1.207) (Alpha-glucosidase 2) (Glucosidase II subunit alpha)	Ganab G2an Kiaa0088	Mus musculus (Mouse)	944
Q9CZN7	Q9CZN7	reviewed	GLYM_MOUSE	Serine hydroxymethyltransferase, mitochondrial (SHMT) (EC 2.1.2.1) (Glycine hydroxymethyltransferase) (Serine methylase)	Shmt2	Mus musculus (Mouse)	504
Q9DBG6	Q9DBG6	reviewed	RPN2_MOUSE	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit) (Ribophorin II) (RPN-II) (Ribophorin-2)	Rpn2	Mus musculus (Mouse)	631
P68368	P68368	reviewed	TBA4A_MOUSE	Tubulin alpha-4A chain (EC 3.6.5.-) (Alpha-tubulin 4) (Alpha-tubulin isotype M-alpha-4) (Tubulin alpha-4 chain)	Tuba4a Tuba4	Mus musculus (Mouse)	448
Q8VDJ3	Q8VDJ3	reviewed	VIGLN_MOUSE	Vigilin (High density lipoprotein-binding protein) (HDL-binding protein)	Hdlbp	Mus musculus (Mouse)	1268
Q62318	Q62318	reviewed	TIF1B_MOUSE	Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-A-interacting protein) (KRIP-1) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28)	Trim28 Kap1 Krip1 Tif1b	Mus musculus (Mouse)	834
P10852	P10852	reviewed	4F2_MOUSE	4F2 cell-surface antigen heavy chain (4F2hc) (Solute carrier family 3 member 2) (CD antigen CD98)	Slc3a2 Mdu1	Mus musculus (Mouse)	526
Q00PI9	Q00PI9	reviewed	HNRL2_MOUSE	Heterogeneous nuclear ribonucleoprotein U-like protein 2 (MLF1-associated nuclear protein)	Hnrnpul2 Hnrpul2 Manp	Mus musculus (Mouse)	745
P58281	P58281	reviewed	OPA1_MOUSE	Dynamin-like 120 kDa protein, mitochondrial (EC 3.6.5.5) (Large GTP-binding protein) (LargeG) (Optic atrophy protein 1 homolog) [Cleaved into: Dynamin-like 120 kDa protein, form S1]	Opa1	Mus musculus (Mouse)	960
Q8C1A5	Q8C1A5	reviewed	THOP1_MOUSE	Thimet oligopeptidase (EC 3.4.24.15)	Thop1	Mus musculus (Mouse)	687
Q8K2Q9	Q8K2Q9	reviewed	SHOT1_MOUSE	Shootin-1 (Shootin1)	Shtn1 Kiaa1598	Mus musculus (Mouse)	631
Q9ERD7	Q9ERD7	reviewed	TBB3_MOUSE	Tubulin beta-3 chain	Tubb3	Mus musculus (Mouse)	450
P21619	P21619	reviewed	LMNB2_MOUSE	Lamin-B2	Lmnb2	Mus musculus (Mouse)	596
Q9DBJ1	Q9DBJ1	reviewed	PGAM1_MOUSE	Phosphoglycerate mutase 1 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 1) (Phosphoglycerate mutase isozyme B) (PGAM-B)	Pgam1	Mus musculus (Mouse)	254
Q9Z277	Q9Z277	reviewed	BAZ1B_MOUSE	Tyrosine-protein kinase BAZ1B (EC 2.7.10.2) (Bromodomain adjacent to zinc finger domain protein 1B) (Williams syndrome transcription factor homolog) (Williams-Beuren syndrome chromosomal region 9 protein homolog)	Baz1b Wbscr9 Wstf	Mus musculus (Mouse)	1479
P26041	P26041	reviewed	MOES_MOUSE	Moesin (Membrane-organizing extension spike protein)	Msn	Mus musculus (Mouse)	577
Q6A026	Q6A026	reviewed	PDS5A_MOUSE	Sister chromatid cohesion protein PDS5 homolog A	Pds5a Kiaa0648	Mus musculus (Mouse)	1332
Q8BP47	Q8BP47	reviewed	SYNC_MOUSE	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS) (Asparaginyl-tRNA synthetase 1)	NARS1 Nars	Mus musculus (Mouse)	559
P70398	P70398	reviewed	USP9X_MOUSE	Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets homolog) (Fat facets protein-related, X-linked) (Ubiquitin carboxyl-terminal hydrolase FAM) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)	Usp9x Fafl Fam	Mus musculus (Mouse)	2559
P43277	P43277	reviewed	H13_MOUSE	Histone H1.3 (H1 VAR.4) (H1d)	H1-3 H1f3 Hist1h1d	Mus musculus (Mouse)	221
Q3U0V1	Q3U0V1	reviewed	FUBP2_MOUSE	Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP)	Khsrp Fubp2	Mus musculus (Mouse)	748
P42932	P42932	reviewed	TCPQ_MOUSE	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta)	Cct8 Cctq	Mus musculus (Mouse)	548
Q922J3	Q922J3	reviewed	CLIP1_MOUSE	CAP-Gly domain-containing linker protein 1 (Cytoplasmic linker protein 170) (CLIP-170) (Restin)	Clip1 Kiaa4046 Rsn	Mus musculus (Mouse)	1391
P11679	P11679	reviewed	K2C8_MOUSE	Keratin, type II cytoskeletal 8 (Cytokeratin endo A) (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)	Krt8 Krt2-8	Mus musculus (Mouse)	490
Q61598	Q61598	reviewed	GDIB_MOUSE	Rab GDP dissociation inhibitor beta (Rab GDI beta) (GDI-3) (Guanosine diphosphate dissociation inhibitor 2) (GDI-2)	Gdi2 Gdi3	Mus musculus (Mouse)	445
P37913	P37913	reviewed	DNLI1_MOUSE	DNA ligase 1 (EC 6.5.1.1) (DNA ligase I) (Polydeoxyribonucleotide synthase [ATP] 1)	Lig1 Lig-1	Mus musculus (Mouse)	916
P80318	P80318	reviewed	TCPG_MOUSE	T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (Matricin) (mTRiC-P5)	Cct3 Cctg	Mus musculus (Mouse)	545
P14211	P14211	reviewed	CALR_MOUSE	Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP)	Calr	Mus musculus (Mouse)	416
P80315	P80315	reviewed	TCPD_MOUSE	T-complex protein 1 subunit delta (TCP-1-delta) (A45) (CCT-delta)	Cct4 Cctd	Mus musculus (Mouse)	539
Q61881	Q61881	reviewed	MCM7_MOUSE	DNA replication licensing factor MCM7 (EC 3.6.4.12) (CDC47 homolog)	Mcm7 Cdc47 Mcmd7	Mus musculus (Mouse)	719
P80313	P80313	reviewed	TCPH_MOUSE	T-complex protein 1 subunit eta (TCP-1-eta) (CCT-eta)	Cct7 Ccth	Mus musculus (Mouse)	544
Q8BU30	Q8BU30	reviewed	SYIC_MOUSE	Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)	Iars1 Iars	Mus musculus (Mouse)	1262
P62960	P62960	reviewed	YBOX1_MOUSE	Y-box-binding protein 1 (YB-1) (CCAAT-binding transcription factor I subunit A) (CBF-A) (DNA-binding protein B) (DBPB) (Enhancer factor I subunit A) (EFI-A) (Nuclease-sensitive element-binding protein 1) (Y-box transcription factor)	Ybx1 Msy-1 Msy1 Nsep1 Yb1	Mus musculus (Mouse)	322
G3X9K3	G3X9K3	reviewed	BIG1_MOUSE	Brefeldin A-inhibited guanine nucleotide-exchange protein 1 (BIG1) (Brefeldin A-inhibited GEP 1) (ADP-ribosylation factor guanine nucleotide-exchange factor 1)	Arfgef1	Mus musculus (Mouse)	1846
Q8CI94	Q8CI94	reviewed	PYGB_MOUSE	Glycogen phosphorylase, brain form (EC 2.4.1.1)	Pygb	Mus musculus (Mouse)	843
Q8K2Z4	Q8K2Z4	reviewed	CND1_MOUSE	Condensin complex subunit 1 (Chromosome condensation-related SMC-associated protein 1) (Chromosome-associated protein D2) (mCAP-D2) (Non-SMC condensin I complex subunit D2) (XCAP-D2 homolog)	Ncapd2 Capd2 Cnap1 Kiaa0159	Mus musculus (Mouse)	1392
Q80X50	Q80X50	reviewed	UBP2L_MOUSE	Ubiquitin-associated protein 2-like (RNA polymerase II degradation factor Ubap2l)	Ubap2l	Mus musculus (Mouse)	1107
Q8VIJ6	Q8VIJ6	reviewed	SFPQ_MOUSE	Splicing factor, proline- and glutamine-rich (DNA-binding p52/p100 complex, 100 kDa subunit) (Polypyrimidine tract-binding protein-associated-splicing factor) (PSF) (PTB-associated-splicing factor)	Sfpq Psf	Mus musculus (Mouse)	699
Q1HFZ0	Q1HFZ0	reviewed	NSUN2_MOUSE	RNA cytosine C(5)-methyltransferase NSUN2 (EC 2.1.1.-) (Myc-induced SUN domain-containing protein) (Misu) (NOL1/NOP2/Sun domain family member 2) (mRNA cytosine C(5)-methyltransferase) (EC 2.1.1.-) (tRNA cytosine C(5)-methyltransferase) (EC 2.1.1.-, EC 2.1.1.203)	Nsun2 D13Wsu123e Misu	Mus musculus (Mouse)	757
P54276	P54276	reviewed	MSH6_MOUSE	DNA mismatch repair protein Msh6 (G/T mismatch-binding protein) (GTBP) (GTMBP) (MutS protein homolog 6) (MutS-alpha 160 kDa subunit) (p160)	Msh6 Gtmbp	Mus musculus (Mouse)	1358
Q11011	Q11011	reviewed	PSA_MOUSE	Puromycin-sensitive aminopeptidase (PSA) (EC 3.4.11.14) (Cytosol alanyl aminopeptidase) (AAP-S)	Npepps Psa	Mus musculus (Mouse)	920
P32067	P32067	reviewed	LA_MOUSE	Lupus La protein homolog (La autoantigen homolog) (La ribonucleoprotein)	Ssb Ss-b	Mus musculus (Mouse)	415
P26638	P26638	reviewed	SYSC_MOUSE	Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	Sars1 Sars Sers	Mus musculus (Mouse)	512
Q3UNH4	Q3UNH4	reviewed	GRIN1_MOUSE	G protein-regulated inducer of neurite outgrowth 1 (GRIN1)	Gprin1	Mus musculus (Mouse)	932
Q9Z0Y7	Q9Z0Y7	reviewed	IRS4_MOUSE	Insulin receptor substrate 4 (IRS-4) (Phosphoprotein of 160 kDa) (pp160)	Irs4	Mus musculus (Mouse)	1216
Q8R1B4	Q8R1B4	reviewed	EIF3C_MOUSE	Eukaryotic translation initiation factor 3 subunit C (eIF3c) (Eukaryotic translation initiation factor 3 subunit 8) (eIF3 p110)	Eif3c Eif3s8	Mus musculus (Mouse)	911
P51859	P51859	reviewed	HDGF_MOUSE	Hepatoma-derived growth factor (HDGF)	Hdgf Tdrm1	Mus musculus (Mouse)	237
Q922D8	Q922D8	reviewed	C1TC_MOUSE	C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]	Mthfd1	Mus musculus (Mouse)	935
Q9JIF7	Q9JIF7	reviewed	COPB_MOUSE	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	Copb1 Copb	Mus musculus (Mouse)	953
P54227	P54227	reviewed	STMN1_MOUSE	Stathmin (Leukemia-associated gene protein) (Leukemia-associated phosphoprotein p18) (Metablastin) (Oncoprotein 18) (Op18) (Phosphoprotein p19) (pp19) (Prosolin) (Protein Pr22) (pp17)	Stmn1 Lag Lap18 Pr22	Mus musculus (Mouse)	149
P80317	P80317	reviewed	TCPZ_MOUSE	T-complex protein 1 subunit zeta (TCP-1-zeta) (CCT-zeta-1)	Cct6a Cct6 Cctz Cctz1	Mus musculus (Mouse)	531
P17156	P17156	reviewed	HSP72_MOUSE	Heat shock-related 70 kDa protein 2 (Heat shock protein 70.2)	Hspa2 Hcp70.2 Hsp70-2	Mus musculus (Mouse)	633
Q99LF4	Q99LF4	reviewed	RTCB_MOUSE	RNA-splicing ligase RtcB homolog (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase) (Focal adhesion-associated protein) (FAAP)	Rtcb D10Wsu52e	Mus musculus (Mouse)	505
O08810	O08810	reviewed	U5S1_MOUSE	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	Eftud2 Snrp116	Mus musculus (Mouse)	971
O35685	O35685	reviewed	NUDC_MOUSE	Nuclear migration protein nudC (Nuclear distribution protein C homolog) (Silica-induced gene 92 protein) (SIG-92)	Nudc	Mus musculus (Mouse)	332
P14685	P14685	reviewed	PSMD3_MOUSE	26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3) (26S proteasome regulatory subunit S3) (Proteasome subunit p58) (Transplantation antigen P91A) (Tum-P91A antigen)	Psmd3 P91a Tstap91a	Mus musculus (Mouse)	530
O08528	O08528	reviewed	HXK2_MOUSE	Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II)	Hk2	Mus musculus (Mouse)	917
P43274	P43274	reviewed	H14_MOUSE	Histone H1.4 (H1 VAR.2) (H1e)	H1-4 H1f4 Hist1h1e	Mus musculus (Mouse)	219
Q8BGD9	Q8BGD9	reviewed	IF4B_MOUSE	Eukaryotic translation initiation factor 4B (eIF-4B)	Eif4b	Mus musculus (Mouse)	611
O54774	O54774	reviewed	AP3D1_MOUSE	AP-3 complex subunit delta-1 (AP-3 complex subunit delta) (Adaptor-related protein complex 3 subunit delta-1) (Delta-adaptin) (mBLVR1)	Ap3d1 Ap3d	Mus musculus (Mouse)	1199
Q6P549	Q6P549	reviewed	SHIP2_MOUSE	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 (EC 3.1.3.86) (Inositol polyphosphate phosphatase-like protein 1) (INPPL-1) (Protein 51C) (SH2 domain-containing inositol 5'-phosphatase 2) (SH2 domain-containing inositol phosphatase 2) (SHIP-2)	Inppl1 Ship2	Mus musculus (Mouse)	1257
