From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q9CWY8	Q9CWY8	reviewed	RNH2A_MOUSE	Ribonuclease H2 subunit A (RNase H2 subunit A) (EC 3.1.26.4) (Ribonuclease HI large subunit) (RNase HI large subunit) (Ribonuclease HI subunit A)	Rnaseh2a Rnasehi	Mus musculus (Mouse)	301
Q3TLR7	Q3TLR7	reviewed	DTL_MOUSE	Denticleless protein homolog (Lethal(2) denticleless protein homolog) (Meth A retinoic acid-regulated nuclear matrix-associated protein) (Meth A RAMP) (Retinoic acid-regulated nuclear matrix-associated protein)	Dtl Cdt2 L2dtl Ramp	Mus musculus (Mouse)	729
O88738	O88738	reviewed	BIRC6_MOUSE	Baculoviral IAP repeat-containing protein 6 (EC 2.3.2.27) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON)	Birc6 Kiaa1289	Mus musculus (Mouse)	4882
Q5F2E8	Q5F2E8	reviewed	TAOK1_MOUSE	Serine/threonine-protein kinase TAO1 (EC 2.7.11.1) (Thousand and one amino acid protein 1)	Taok1 Kiaa1361	Mus musculus (Mouse)	1001
Q9ET80	Q9ET80	reviewed	JPH1_MOUSE	Junctophilin-1 (JP-1) (Junctophilin type 1)	Jph1 Jp1	Mus musculus (Mouse)	660
Q80VW7	Q80VW7	reviewed	AKNA_MOUSE	Microtubule organization protein AKNA (AT-hook-containing transcription factor)	Akna Kiaa1968	Mus musculus (Mouse)	1404
Q9D823	Q9D823	reviewed	RL37_MOUSE	Large ribosomal subunit protein eL37 (60S ribosomal protein L37)	Rpl37	Mus musculus (Mouse)	97
Q9DCV7	Q9DCV7	reviewed	K2C7_MOUSE	Keratin, type II cytoskeletal 7 (Cytokeratin-7) (CK-7) (Keratin-7) (K7) (Type-II keratin Kb7)	Krt7 Krt2-7	Mus musculus (Mouse)	457
Q9DBY1	Q9DBY1	reviewed	SYVN1_MOUSE	E3 ubiquitin-protein ligase synoviolin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase synoviolin) (Synovial apoptosis inhibitor 1)	Syvn1 Hrd1 Kiaa1810	Mus musculus (Mouse)	612
Q8BYR2	Q8BYR2	reviewed	LATS1_MOUSE	Serine/threonine-protein kinase LATS1 (EC 2.7.11.1) (Large tumor suppressor homolog 1) (WARTS protein kinase)	Lats1 Warts	Mus musculus (Mouse)	1129
Q8BHE1	Q8BHE1	reviewed	GEMI8_MOUSE	Gem-associated protein 8 (Gemin-8) (Protein FAM51A1)	Gemin8 Fam51a1	Mus musculus (Mouse)	238
E9Q784	E9Q784	reviewed	ZC3HD_MOUSE	Zinc finger CCCH domain-containing protein 13	Zc3h13	Mus musculus (Mouse)	1729
Q8CJ19	Q8CJ19	reviewed	MICA3_MOUSE	[F-actin]-monooxygenase MICAL3 (EC 1.14.13.225) (Molecule interacting with CasL protein 3) (MICAL-3)	Mical3 Kiaa0819 Kiaa1364	Mus musculus (Mouse)	1993
Q80VC9	Q80VC9	reviewed	CAMP3_MOUSE	Calmodulin-regulated spectrin-associated protein 3 (Marshalin) (Protein Nezha)	Camsap3 Kiaa1543	Mus musculus (Mouse)	1252
Q920Q2	Q920Q2	reviewed	REV1_MOUSE	DNA repair protein REV1 (EC 2.7.7.-) (Rev1-like terminal deoxycytidyl transferase)	Rev1 Rev1l	Mus musculus (Mouse)	1249
Q8K327	Q8K327	reviewed	CHAP1_MOUSE	Chromosome alignment-maintaining phosphoprotein 1 (Zinc finger protein 828)	Champ1 D8Ertd457e Kiaa1802 Zfp828 Znf828	Mus musculus (Mouse)	802
Q9D1J1	Q9D1J1	reviewed	NECP2_MOUSE	Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2) (NECAP-2)	Necap2	Mus musculus (Mouse)	266
P97386	P97386	reviewed	DNLI3_MOUSE	DNA ligase 3 (EC 6.5.1.1) (DNA ligase III) (Polydeoxyribonucleotide synthase [ATP] 3)	Lig3	Mus musculus (Mouse)	1015
Q9EQM3	Q9EQM3	reviewed	NKX24_MOUSE	Homeobox protein Nkx-2.4 (Homeobox protein NK-2 homolog D)	Nkx2-4 Nkx2d	Mus musculus (Mouse)	354
Q8VE04	Q8VE04	reviewed	MOB3B_MOUSE	MOB kinase activator 3B (Mob1 homolog 2b) (Mps one binder kinase activator-like 2B)	Mob3b Mobkl2b	Mus musculus (Mouse)	216
B9EJA2	B9EJA2	reviewed	CTTB2_MOUSE	Cortactin-binding protein 2 (CortBP2)	Cttnbp2 Kiaa1758	Mus musculus (Mouse)	1648
P33173	P33173	reviewed	KIF1A_MOUSE	Kinesin-like protein KIF1A (Axonal transporter of synaptic vesicles)	Kif1a Atsv Kif1	Mus musculus (Mouse)	1695
P61329	P61329	reviewed	FGF12_MOUSE	Fibroblast growth factor 12 (FGF-12) (Fibroblast growth factor homologous factor 1) (FHF-1) (Myocyte-activating factor)	Fgf12 Fhf1	Mus musculus (Mouse)	243
Q8BXK8	Q8BXK8	reviewed	AGAP1_MOUSE	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 (AGAP-1) (Centaurin-gamma-2) (Cnt-g2)	Agap1 Centg2 Kiaa1099	Mus musculus (Mouse)	857
Q8BGB2	Q8BGB2	reviewed	TTC7A_MOUSE	Tetratricopeptide repeat protein 7A (TPR repeat protein 7A)	Ttc7a Ttc7	Mus musculus (Mouse)	858
Q9D8N0	Q9D8N0	reviewed	EF1G_MOUSE	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	Eef1g	Mus musculus (Mouse)	437
D3YXK2	D3YXK2	reviewed	SAFB1_MOUSE	Scaffold attachment factor B1 (SAF-B1)	Safb Safb1	Mus musculus (Mouse)	937
Q69ZR2	Q69ZR2	reviewed	HECD1_MOUSE	E3 ubiquitin-protein ligase HECTD1 (EC 2.3.2.26) (HECT domain-containing protein 1) (HECT-type E3 ubiquitin transferase HECTD1) (Protein open mind)	Hectd1 Kiaa1131 Opm	Mus musculus (Mouse)	2618
Q9D5R2	Q9D5R2	reviewed	WDR20_MOUSE	WD repeat-containing protein 20	Wdr20 Wdr20b Wdr20rt	Mus musculus (Mouse)	567
Q03147	Q03147	reviewed	CDK7_MOUSE	Cyclin-dependent kinase 7 (EC 2.7.11.22) (EC 2.7.11.23) (39 kDa protein kinase) (P39 Mo15) (CDK-activating kinase) (CR4 protein kinase) (CRK4) (Cell division protein kinase 7) (Protein-tyrosine kinase MPK-7) (TFIIH basal transcription factor complex kinase subunit)	Cdk7 Cak Cdkn7 Crk4 Mo15 Mpk-7	Mus musculus (Mouse)	346
Q7TMY8	Q7TMY8	reviewed	HUWE1_MOUSE	E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (E3Histone) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)	Huwe1 Kiaa0312 Ureb1	Mus musculus (Mouse)	4377
O55176	O55176	reviewed	PJA1_MOUSE	E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase Praja-1)	Pja1	Mus musculus (Mouse)	578
Q0P678	Q0P678	reviewed	ZCH18_MOUSE	Zinc finger CCCH domain-containing protein 18 (Nuclear protein NHN1)	Zc3h18 Nhn1	Mus musculus (Mouse)	948
Q80WV3	Q80WV3	reviewed	CHST2_MOUSE	Carbohydrate sulfotransferase 2 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 2) (GST-2) (N-acetylglucosamine 6-O-sulfotransferase 1) (GlcNAc6ST-1) (Gn6st-1)	Chst2 Gst2	Mus musculus (Mouse)	530
Q64701	Q64701	reviewed	RBL1_MOUSE	Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (p107) (pRb1)	Rbl1	Mus musculus (Mouse)	1063
Q61818	Q61818	reviewed	RAI1_MOUSE	Retinoic acid-induced protein 1	Rai1 Kiaa1820	Mus musculus (Mouse)	1889
Q8CI08	Q8CI08	reviewed	SLAI2_MOUSE	SLAIN motif-containing protein 2	Slain2 Kiaa1458	Mus musculus (Mouse)	581
A2ALK8	A2ALK8	reviewed	PTN3_MOUSE	Tyrosine-protein phosphatase non-receptor type 3 (EC 3.1.3.48)	Ptpn3	Mus musculus (Mouse)	913
Q6P1D7	Q6P1D7	reviewed	SLX4_MOUSE	Structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)	Slx4 Btbd12	Mus musculus (Mouse)	1565
Q6DFV5	Q6DFV5	reviewed	HELZ_MOUSE	Probable helicase with zinc finger domain (EC 3.6.4.-)	Helz Kiaa0054	Mus musculus (Mouse)	1964
Q9WU20	Q9WU20	reviewed	MTHR_MOUSE	Methylenetetrahydrofolate reductase (NADPH) (EC 1.5.1.53)	Mthfr	Mus musculus (Mouse)	654
P97864	P97864	reviewed	CASP7_MOUSE	Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (Cysteine protease LICE2) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11]	Casp7 Lice2 Mch3	Mus musculus (Mouse)	303
Q69ZZ6	Q69ZZ6	reviewed	TMCC1_MOUSE	Transmembrane and coiled-coil domains protein 1	Tmcc1 Kiaa0779	Mus musculus (Mouse)	649
Q64322	Q64322	reviewed	NPDC1_MOUSE	Neural proliferation differentiation and control protein 1 (NPDC-1)	Npdc1 Npdc-1	Mus musculus (Mouse)	332
P83510	P83510	reviewed	TNIK_MOUSE	Traf2 and NCK-interacting protein kinase (EC 2.7.11.1)	Tnik Kiaa0551	Mus musculus (Mouse)	1323
Q61136	Q61136	reviewed	PRP4B_MOUSE	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 pre-mRNA-processing factor 4 homolog) (Pre-mRNA protein kinase)	Prpf4b Cbp143 Prp4h Prp4k Prp4m Prpk	Mus musculus (Mouse)	1007
Q62441	Q62441	reviewed	TLE4_MOUSE	Transducin-like enhancer protein 4 (Grg-4) (Groucho-related protein 4)	Tle4 Grg4	Mus musculus (Mouse)	773
Q99KG5	Q99KG5	reviewed	LSR_MOUSE	Lipolysis-stimulated lipoprotein receptor (Angulin-3) (Lipolysis-stimulated receptor) (Liver-specific bHLH-Zip transcription factor) (Liver-specific gene on mouse chromosome 7 protein)	Lsr Ildr3 Lisch7	Mus musculus (Mouse)	594
P46718	P46718	reviewed	PDCD2_MOUSE	Programmed cell death protein 2 (Zinc finger protein Rp-8)	Pdcd2 Rp8	Mus musculus (Mouse)	343
Q9JK91	Q9JK91	reviewed	MLH1_MOUSE	DNA mismatch repair protein Mlh1 (MutL protein homolog 1)	Mlh1	Mus musculus (Mouse)	760
Q9QZS3	Q9QZS3	reviewed	NUMB_MOUSE	Protein numb homolog (m-Nb) (m-Numb)	Numb	Mus musculus (Mouse)	653
Q9D4B2	Q9D4B2	reviewed	ODAD4_MOUSE	Outer dynein arm-docking complex subunit 4 (Tetratricopeptide repeat protein 25) (TPR repeat protein 25)	Odad4 Ttc25	Mus musculus (Mouse)	624
P58742	P58742	reviewed	AAAS_MOUSE	Aladin (Adracalin)	Aaas	Mus musculus (Mouse)	546
Q8R0W0	Q8R0W0	reviewed	EPIPL_MOUSE	Epiplakin	Eppk1 EPPK	Mus musculus (Mouse)	6548
Q80ZQ9	Q80ZQ9	reviewed	ABITM_MOUSE	Protein Abitram (Actin-binding transcription modulator) (Protein Simiate)	Abitram Fam206a Simiate	Mus musculus (Mouse)	193
Q8BL97	Q8BL97	reviewed	SRSF7_MOUSE	Serine/arginine-rich splicing factor 7 (Splicing factor, arginine/serine-rich 7)	Srsf7 Sfrs7	Mus musculus (Mouse)	267
Q7TNS2	Q7TNS2	reviewed	MIC10_MOUSE	MICOS complex subunit Mic10 (Mitochondrial inner membrane organizing system protein 1)	Micos10 Mic10 Minos1	Mus musculus (Mouse)	76
Q80X82	Q80X82	reviewed	SYMPK_MOUSE	Symplekin	Sympk	Mus musculus (Mouse)	1288
Q80TR8	Q80TR8	reviewed	DCAF1_MOUSE	DDB1- and CUL4-associated factor 1 (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1)	Dcaf1 Kiaa0800 Vprbp	Mus musculus (Mouse)	1506
Q8BIX3	Q8BIX3	reviewed	AL14E_MOUSE	ARL14 effector protein (ARF7 effector protein)	Arl14ep Arf7ep	Mus musculus (Mouse)	276
Q9Z0H8	Q9Z0H8	reviewed	CLIP2_MOUSE	CAP-Gly domain-containing linker protein 2 (Cytoplasmic linker protein 115) (CLIP-115) (Cytoplasmic linker protein 2)	Clip2 Cyln2 Kiaa0291	Mus musculus (Mouse)	1047
Q80W04	Q80W04	reviewed	TMCC2_MOUSE	Transmembrane and coiled-coil domains protein 2	Tmcc2 Kiaa0481	Mus musculus (Mouse)	706
Q8C8R3	Q8C8R3	reviewed	ANK2_MOUSE	Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin)	Ank2 AnkB	Mus musculus (Mouse)	3898
Q9CR86	Q9CR86	reviewed	CHSP1_MOUSE	Calcium-regulated heat stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24)	Carhsp1	Mus musculus (Mouse)	148
P20357	P20357	reviewed	MTAP2_MOUSE	Microtubule-associated protein 2 (MAP-2)	Map2 Mtap2	Mus musculus (Mouse)	1828
Q3U1T9	Q3U1T9	reviewed	DEN1B_MOUSE	DENN domain-containing protein 1B (Connecdenn 2)	Dennd1b	Mus musculus (Mouse)	766
Q9WUK2	Q9WUK2	reviewed	IF4H_MOUSE	Eukaryotic translation initiation factor 4H (eIF-4H) (Williams-Beuren syndrome chromosomal region 1 protein homolog)	Eif4h Wbscr1	Mus musculus (Mouse)	248
Q6PB51	Q6PB51	reviewed	CC117_MOUSE	Coiled-coil domain-containing protein 117	Ccdc117	Mus musculus (Mouse)	277
Q62318	Q62318	reviewed	TIF1B_MOUSE	Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-A-interacting protein) (KRIP-1) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28)	Trim28 Kap1 Krip1 Tif1b	Mus musculus (Mouse)	834
Q6PFR5	Q6PFR5	reviewed	TRA2A_MOUSE	Transformer-2 protein homolog alpha (TRA-2 alpha) (TRA2-alpha) (Transformer-2 protein homolog A)	Tra2a	Mus musculus (Mouse)	281
Q8VEF1	Q8VEF1	reviewed	ASTRA_MOUSE	Protein Aster-A (GRAM domain-containing protein 1A)	Gramd1a D7Bwg0611e Kiaa1533	Mus musculus (Mouse)	722
Q9D824	Q9D824	reviewed	FIP1_MOUSE	Pre-mRNA 3'-end-processing factor FIP1 (FIP1-like 1 protein)	Fip1l1	Mus musculus (Mouse)	581
P34022	P34022	reviewed	RANG_MOUSE	Ran-specific GTPase-activating protein (HpaII tiny fragments locus 9a protein) (Ran-binding protein 1) (RANBP1)	Ranbp1 Htf9-a Htf9a	Mus musculus (Mouse)	203
G5E870	G5E870	reviewed	TRIPC_MOUSE	E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)	Trip12	Mus musculus (Mouse)	2025
Q9WUF3	Q9WUF3	reviewed	C8AP2_MOUSE	CASP8-associated protein 2 (FLICE-associated huge protein)	Casp8ap2 Flash	Mus musculus (Mouse)	1962
P54731	P54731	reviewed	FAF1_MOUSE	FAS-associated factor 1	Faf1	Mus musculus (Mouse)	649
Q9D0E1	Q9D0E1	reviewed	HNRPM_MOUSE	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	Hnrnpm Hnrpm	Mus musculus (Mouse)	729
Q62093	Q62093	reviewed	SRSF2_MOUSE	Serine/arginine-rich splicing factor 2 (Protein PR264) (Putative myelin regulatory factor 1) (MRF-1) (Splicing component, 35 kDa) (Splicing factor SC35) (SC-35) (Splicing factor, arginine/serine-rich 2)	Srsf2 Pr264 Sfrs10 Sfrs2	Mus musculus (Mouse)	221
Q8R4Z4	Q8R4Z4	reviewed	ETV3_MOUSE	ETS translocation variant 3 (ETS domain transcriptional repressor PE1) (PE-1) (Mitogenic Ets transcriptional suppressor)	Etv3 Mets Pe1	Mus musculus (Mouse)	513
O70194	O70194	reviewed	EIF3D_MOUSE	Eukaryotic translation initiation factor 3 subunit D (eIF3d) (Eukaryotic translation initiation factor 3 subunit 7) (eIF-3-zeta) (eIF3 p66)	Eif3d Eif3s7	Mus musculus (Mouse)	548
Q9JJZ4	Q9JJZ4	reviewed	UB2J1_MOUSE	Ubiquitin-conjugating enzyme E2 J1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme J1) (Non-canonical ubiquitin-conjugating enzyme 1) (NCUBE-1)	Ube2j1 Ncube1	Mus musculus (Mouse)	318
Q922P9	Q922P9	reviewed	GLYR1_MOUSE	Cytokine-like nuclear factor N-PAC (NPAC) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Putative oxidoreductase GLYR1)	Glyr1 Np60	Mus musculus (Mouse)	546
P59242	P59242	reviewed	CING_MOUSE	Cingulin	Cgn Kiaa1319	Mus musculus (Mouse)	1191
Q52KE7	Q52KE7	reviewed	CCNL1_MOUSE	Cyclin-L1 (Cyclin-L) (Cyclin Ania-6a)	Ccnl1 Ania6a Ccn1	Mus musculus (Mouse)	532
P24788	P24788	reviewed	CD11B_MOUSE	Cyclin-dependent kinase 11B (Cell division cycle 2-like protein kinase 1) (Cell division protein kinase 11) (Cyclin-dependent kinase 11) (EC 2.7.11.22) (Galactosyltransferase-associated protein kinase p58/GTA) (PITSLRE serine/threonine-protein kinase CDC2L1)	Cdk11b Cdc2l1 Cdk11	Mus musculus (Mouse)	784
Q6TXD4	Q6TXD4	reviewed	DNMBP_MOUSE	Dynamin-binding protein (Scaffold protein Tuba)	Dnmbp Kiaa1010 Tuba	Mus musculus (Mouse)	1580
Q62077	Q62077	reviewed	PLCG1_MOUSE	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-gamma-1) (PLC-gamma-1)	Plcg1 Plcg-1	Mus musculus (Mouse)	1302
Q62448	Q62448	reviewed	IF4G2_MOUSE	Eukaryotic translation initiation factor 4 gamma 2 (eIF-4-gamma 2) (eIF-4G 2) (eIF4G 2) (Novel APOBEC-1 target 1) (Translation repressor NAT1) (p97)	Eif4g2 Nat1	Mus musculus (Mouse)	906
Q80UG5	Q80UG5	reviewed	SEPT9_MOUSE	Septin-9 (SL3-3 integration site 1 protein)	Septin9 Kiaa0991 Sept9 Sint1	Mus musculus (Mouse)	583
O89033	O89033	reviewed	CDC6_MOUSE	Cell division control protein 6 homolog (CDC6-related protein) (p62(cdc6))	Cdc6	Mus musculus (Mouse)	562
Q9CU62	Q9CU62	reviewed	SMC1A_MOUSE	Structural maintenance of chromosomes protein 1A (SMC protein 1A) (SMC-1-alpha) (SMC-1A) (Chromosome segregation protein SmcB) (Sb1.8)	Smc1a Sb1.8 Smc1 Smc1l1 Smcb	Mus musculus (Mouse)	1233
Q62095	Q62095	reviewed	DDX3Y_MOUSE	ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (D1Pas1-related sequence 1) (DEAD box protein 3, Y-chromosomal) (DEAD-box RNA helicase DEAD2) (mDEAD2)	Ddx3y D1Pas1-rs1 Dead2	Mus musculus (Mouse)	658
Q5PSV9	Q5PSV9	reviewed	MDC1_MOUSE	Mediator of DNA damage checkpoint protein 1	Mdc1 Kiaa0170	Mus musculus (Mouse)	1707
Q8BXR9	Q8BXR9	reviewed	OSBL6_MOUSE	Oxysterol-binding protein-related protein 6 (ORP-6) (OSBP-related protein 6)	Osbpl6	Mus musculus (Mouse)	959
Q8VCE9	Q8VCE9	reviewed	PKHH3_MOUSE	Pleckstrin homology domain-containing family H member 3 (PH domain-containing family H member 3)	Plekhh3	Mus musculus (Mouse)	796
Q64475	Q64475	reviewed	H2B1B_MOUSE	Histone H2B type 1-B (H2B-clustered histone 3) (h2B-143)	H2bc3 Hist1h2bb	Mus musculus (Mouse)	126
Q91VM5	Q91VM5	reviewed	RMXL1_MOUSE	RNA binding motif protein, X-linked-like-1 (Heterogeneous nuclear ribonucleoprotein G-like 1) (RNA binding motif protein, X chromosome retrogene)	Rbmxl1 Rbmxrt	Mus musculus (Mouse)	388
Q9Z1W9	Q9Z1W9	reviewed	STK39_MOUSE	STE20/SPS1-related proline-alanine-rich protein kinase (Ste-20-related kinase) (EC 2.7.11.1) (Serine/threonine-protein kinase 39)	Stk39 Spak	Mus musculus (Mouse)	556
Q9ESC8	Q9ESC8	reviewed	AFF4_MOUSE	AF4/FMR2 family member 4	Aff4 Alf4	Mus musculus (Mouse)	1160
Q8CC12	Q8CC12	reviewed	CDAN1_MOUSE	Codanin-1	Cdan1	Mus musculus (Mouse)	1239
Q8BKR5	Q8BKR5	reviewed	PPR37_MOUSE	Protein phosphatase 1 regulatory subunit 37 (Leucine-rich repeat-containing protein 68)	Ppp1r37 Lrrc68	Mus musculus (Mouse)	712
P97789	P97789	reviewed	XRN1_MOUSE	5'-3' exoribonuclease 1 (mXRN1) (EC 3.1.13.-) (Protein Dhm2) (Strand-exchange protein 1 homolog)	Xrn1 Dhm2 Exo Sep1	Mus musculus (Mouse)	1719
Q3UYK3	Q3UYK3	reviewed	TBCD9_MOUSE	TBC1 domain family member 9	Tbc1d9 Kiaa0882	Mus musculus (Mouse)	1264
Q62188	Q62188	reviewed	DPYL3_MOUSE	Dihydropyrimidinase-related protein 3 (DRP-3) (Unc-33-like phosphoprotein 1) (ULIP-1)	Dpysl3 Drp3 Ulip	Mus musculus (Mouse)	570
Q9DBS5	Q9DBS5	reviewed	KLC4_MOUSE	Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8)	Klc4 Knsl8	Mus musculus (Mouse)	619
Q8BSQ9	Q8BSQ9	reviewed	PB1_MOUSE	Protein polybromo-1 (BRG1-associated factor 180) (BAF180)	Pbrm1 Baf180 Pb1	Mus musculus (Mouse)	1634
P98203	P98203	reviewed	ARVC_MOUSE	Splicing regulator ARVCF (Armadillo repeat protein deleted in velo-cardio-facial syndrome homolog)	Arvcf	Mus musculus (Mouse)	962
P26339	P26339	reviewed	CMGA_MOUSE	Chromogranin-A (CgA) [Cleaved into: Pancreastatin; Beta-granin; WE-14; Catestatin; GE-25; Serpinin-RRG; Serpinin (AL26); p-Glu serpinin precursor]	Chga	Mus musculus (Mouse)	463
Q6GQT6	Q6GQT6	reviewed	SCAP_MOUSE	Sterol regulatory element-binding protein cleavage-activating protein (SCAP) (SREBP cleavage-activating protein)	Scap Kiaa0199	Mus musculus (Mouse)	1276
Q5SV85	Q5SV85	reviewed	SYNRG_MOUSE	Synergin gamma (AP1 subunit gamma-binding protein 1) (Gamma-synergin)	Synrg Ap1gbp1 Syng	Mus musculus (Mouse)	1306
P27546	P27546	reviewed	MAP4_MOUSE	Microtubule-associated protein 4 (MAP-4)	Map4 Mtap4	Mus musculus (Mouse)	1125
Q640N3	Q640N3	reviewed	RHG30_MOUSE	Rho GTPase-activating protein 30 (Rho-type GTPase-activating protein 30)	Arhgap30	Mus musculus (Mouse)	1101
P48678	P48678	reviewed	LMNA_MOUSE	Prelamin-A/C [Cleaved into: Lamin-A/C]	Lmna Lmn1	Mus musculus (Mouse)	665
Q4FK66	Q4FK66	reviewed	PR38A_MOUSE	Pre-mRNA-splicing factor 38A	Prpf38a	Mus musculus (Mouse)	312
Q9CVI2	Q9CVI2	reviewed	F133B_MOUSE	Protein FAM133B	Fam133b	Mus musculus (Mouse)	245
Q8R574	Q8R574	reviewed	KPRB_MOUSE	Phosphoribosyl pyrophosphate synthase-associated protein 2 (PRPP synthase-associated protein 2) (41 kDa phosphoribosypyrophosphate synthetase-associated protein) (PAP41)	Prpsap2	Mus musculus (Mouse)	369
P60469	P60469	reviewed	LIPA3_MOUSE	Liprin-alpha-3 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-3) (PTPRF-interacting protein alpha-3)	Ppfia3	Mus musculus (Mouse)	1194
Q8R001	Q8R001	reviewed	MARE2_MOUSE	Microtubule-associated protein RP/EB family member 2 (APC-binding protein EB2) (End-binding protein 2) (EB2)	Mapre2	Mus musculus (Mouse)	326
Q9D8M7	Q9D8M7	reviewed	PHF10_MOUSE	PHD finger protein 10 (BRG1-associated factor 45a) (BAF45a)	Phf10 Baf45a	Mus musculus (Mouse)	497
Q9R0U0	Q9R0U0	reviewed	SRS10_MOUSE	Serine/arginine-rich splicing factor 10 (FUS-interacting serine-arginine-rich protein 1) (Neural-salient serine/arginine-rich protein) (Neural-specific SR protein) (Splicing factor, arginine/serine-rich 13A) (TLS-associated protein with Ser-Arg repeats) (TASR) (TLS-associated protein with SR repeats) (TLS-associated serine-arginine protein) (TLS-associated SR protein)	Srsf10 Fusip1 Nssr Sfrs13a Srsf13a	Mus musculus (Mouse)	262
E9Q6J5	E9Q6J5	reviewed	BD1L1_MOUSE	Biorientation of chromosomes in cell division protein 1-like 1	Bod1l Kiaa1327	Mus musculus (Mouse)	3032
Q8VD63	Q8VD63	reviewed	TSYL4_MOUSE	Testis-specific Y-encoded-like protein 4 (TSPY-like protein 4)	Tspyl4 D10Bwg0791e	Mus musculus (Mouse)	406
Q9D952	Q9D952	reviewed	EVPL_MOUSE	Envoplakin (210 kDa cornified envelope precursor protein) (p210)	Evpl	Mus musculus (Mouse)	2035
Q9Z1R2	Q9Z1R2	reviewed	BAG6_MOUSE	Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein Scythe)	Bag6 Bat3	Mus musculus (Mouse)	1154
Q6NZQ6	Q6NZQ6	reviewed	ZN740_MOUSE	Zinc finger protein 740	Znf740 Zfp740	Mus musculus (Mouse)	180
Q05512	Q05512	reviewed	MARK2_MOUSE	Serine/threonine-protein kinase MARK2 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif kinase 1) (EMK-1) (MAP/microtubule affinity-regulating kinase 2) (PAR1 homolog) (PAR1 homolog b) (Par-1b) (mPar-1b)	Mark2 Emk	Mus musculus (Mouse)	776
Q6ZPQ6	Q6ZPQ6	reviewed	PITM2_MOUSE	Membrane-associated phosphatidylinositol transfer protein 2 (Drosophila retinal degeneration B homolog 2) (RdgB2) (Phosphatidylinositol transfer protein, membrane-associated 2) (PITPnm 2) (Pyk2 N-terminal domain-interacting receptor 3) (NIR-3)	Pitpnm2 Kiaa1457 Nir3	Mus musculus (Mouse)	1335
Q99M54	Q99M54	reviewed	CDCA3_MOUSE	Cell division cycle-associated protein 3 (Gene-rich cluster protein C8) (Trigger of mitotic entry protein 1) (TOME-1)	Cdca3 C8 Grcc8 Tome1	Mus musculus (Mouse)	266
Q9D7P6	Q9D7P6	reviewed	ISCU_MOUSE	Iron-sulfur cluster assembly enzyme ISCU (NifU-like N-terminal domain-containing protein) (NifU-like protein)	Iscu Nifun	Mus musculus (Mouse)	168
Q9R1X4	Q9R1X4	reviewed	TIM_MOUSE	Protein timeless homolog (mTim)	Timeless Tim1 Timeless1	Mus musculus (Mouse)	1197
O89086	O89086	reviewed	RBM3_MOUSE	RNA-binding protein 3 (RNA-binding motif protein 3)	Rbm3	Mus musculus (Mouse)	153
