From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q8BLK9	Q8BLK9	reviewed	KS6C1_MOUSE	Ribosomal protein S6 kinase delta-1 (S6K-delta-1) (EC 2.7.11.1) (52 kDa ribosomal protein S6 kinase)	Rps6kc1	Mus musculus (Mouse)	1056
Q9Z0U1	Q9Z0U1	reviewed	ZO2_MOUSE	Tight junction protein ZO-2 (Tight junction protein 2) (Zona occludens protein 2) (Zonula occludens protein 2)	Tjp2 Zo2	Mus musculus (Mouse)	1167
Q91ZU6	Q91ZU6	reviewed	DYST_MOUSE	Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)	Dst Bpag1 Macf2	Mus musculus (Mouse)	7393
Q63ZV0	Q63ZV0	reviewed	INSM1_MOUSE	Insulinoma-associated protein 1 (Zinc finger protein IA-1)	Insm1 Ia1	Mus musculus (Mouse)	521
Q9Z2E2	Q9Z2E2	reviewed	MBD1_MOUSE	Methyl-CpG-binding domain protein 1 (Methyl-CpG-binding protein MBD1)	Mbd1	Mus musculus (Mouse)	636
Q1HFZ0	Q1HFZ0	reviewed	NSUN2_MOUSE	RNA cytosine C(5)-methyltransferase NSUN2 (EC 2.1.1.-) (Myc-induced SUN domain-containing protein) (Misu) (NOL1/NOP2/Sun domain family member 2) (mRNA cytosine C(5)-methyltransferase) (EC 2.1.1.-) (tRNA cytosine C(5)-methyltransferase) (EC 2.1.1.-, EC 2.1.1.203)	Nsun2 D13Wsu123e Misu	Mus musculus (Mouse)	757
P41183	P41183	reviewed	BCL6_MOUSE	B-cell lymphoma 6 protein homolog	Bcl6 Bcl-6	Mus musculus (Mouse)	707
Q8R310	Q8R310	reviewed	TMCC3_MOUSE	Transmembrane and coiled-coil domain protein 3	Tmcc3	Mus musculus (Mouse)	477
P30999	P30999	reviewed	CTND1_MOUSE	Catenin delta-1 (Cadherin-associated Src substrate) (CAS) (p120 catenin) (p120(ctn)) (p120(cas))	Ctnnd1 Catns Kiaa0384	Mus musculus (Mouse)	938
Q6P4T0	Q6P4T0	reviewed	ATG2A_MOUSE	Autophagy-related protein 2 homolog A	Atg2a Kiaa0404	Mus musculus (Mouse)	1914
O35874	O35874	reviewed	SATT_MOUSE	Neutral amino acid transporter A (Alanine/serine/cysteine/threonine transporter 1) (ASCT-1) (Solute carrier family 1 member 4)	Slc1a4 Asct1 Satt	Mus musculus (Mouse)	532
Q99MD9	Q99MD9	reviewed	NASP_MOUSE	Nuclear autoantigenic sperm protein (NASP)	Nasp	Mus musculus (Mouse)	773
Q6NZF1	Q6NZF1	reviewed	ZC11A_MOUSE	Zinc finger CCCH domain-containing protein 11A	Zc3h11a Kiaa0663	Mus musculus (Mouse)	792
Q3UQN2	Q3UQN2	reviewed	FCHO2_MOUSE	F-BAR domain only protein 2	Fcho2	Mus musculus (Mouse)	809
Q9Z204	Q9Z204	reviewed	HNRPC_MOUSE	Heterogeneous nuclear ribonucleoproteins C1/C2 (hnRNP C1/C2)	Hnrnpc Hnrpc	Mus musculus (Mouse)	313
O08686	O08686	reviewed	BARX2_MOUSE	Homeobox protein BarH-like 2	Barx2	Mus musculus (Mouse)	283
O54916	O54916	reviewed	REPS1_MOUSE	RalBP1-associated Eps domain-containing protein 1 (RalBP1-interacting protein 1)	Reps1	Mus musculus (Mouse)	795
Q6P542	Q6P542	reviewed	ABCF1_MOUSE	ATP-binding cassette sub-family F member 1	Abcf1	Mus musculus (Mouse)	837
Q9D1L0	Q9D1L0	reviewed	CHCH2_MOUSE	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2	Chchd2	Mus musculus (Mouse)	153
A2AIV2	A2AIV2	reviewed	VIR_MOUSE	Protein virilizer homolog	Virma Kiaa1429	Mus musculus (Mouse)	1811
P51859	P51859	reviewed	HDGF_MOUSE	Hepatoma-derived growth factor (HDGF)	Hdgf Tdrm1	Mus musculus (Mouse)	237
Q99P72	Q99P72	reviewed	RTN4_MOUSE	Reticulon-4 (Neurite outgrowth inhibitor) (Nogo protein)	Rtn4 Kiaa0886 Nogo	Mus musculus (Mouse)	1162
Q7TSH6	Q7TSH6	reviewed	SCAF4_MOUSE	SR-related and CTD-associated factor 4 (CTD-binding SR-like protein RA4) (Splicing factor, arginine/serine-rich 15)	Scaf4 Kiaa1172 Srsf15	Mus musculus (Mouse)	1183
Q61768	Q61768	reviewed	KINH_MOUSE	Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain) (UKHC)	Kif5b Khcs Kns1	Mus musculus (Mouse)	963
Q9CXF4	Q9CXF4	reviewed	TBC15_MOUSE	TBC1 domain family member 15 (GTPase-activating protein RAB7) (GAP for RAB7) (Rab7-GAP)	Tbc1d15	Mus musculus (Mouse)	671
Q91VY5	Q91VY5	reviewed	KDM4B_MOUSE	Lysine-specific demethylase 4B (EC 1.14.11.66) (JmjC domain-containing histone demethylation protein 3B) (Jumonji domain-containing protein 2B) ([histone H3]-trimethyl-L-lysine(9) demethylase 4B)	Kdm4b Jhdm3b Jmjd2b	Mus musculus (Mouse)	1086
Q9R078	Q9R078	reviewed	AAKB1_MOUSE	5'-AMP-activated protein kinase subunit beta-1 (AMPK subunit beta-1) (AMPKb)	Prkab1	Mus musculus (Mouse)	270
Q9EPC1	Q9EPC1	reviewed	PARVA_MOUSE	Alpha-parvin (Actopaxin)	Parva Actp MNCb-0301	Mus musculus (Mouse)	372
Q9QYR6	Q9QYR6	reviewed	MAP1A_MOUSE	Microtubule-associated protein 1A (MAP-1A) [Cleaved into: MAP1A heavy chain; MAP1 light chain LC2]	Map1a Mtap1 Mtap1a	Mus musculus (Mouse)	2776
Q8BIQ5	Q8BIQ5	reviewed	CSTF2_MOUSE	Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64)	Cstf2	Mus musculus (Mouse)	580
O55022	O55022	reviewed	PGRC1_MOUSE	Membrane-associated progesterone receptor component 1 (mPR)	Pgrmc1 Pgrmc	Mus musculus (Mouse)	195
Q62261	Q62261	reviewed	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Embryonic liver fodrin) (Fodrin beta chain)	Sptbn1 Elf Spnb-2 Spnb2 Sptb2	Mus musculus (Mouse)	2363
O35691	O35691	reviewed	PININ_MOUSE	Pinin	Pnn	Mus musculus (Mouse)	725
P51612	P51612	reviewed	XPC_MOUSE	DNA repair protein complementing XP-C cells homolog (Xeroderma pigmentosum group C-complementing protein homolog) (p125)	Xpc	Mus musculus (Mouse)	930
Q8K0V4	Q8K0V4	reviewed	CNOT3_MOUSE	CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)	Cnot3 Not3	Mus musculus (Mouse)	751
A2AM29	A2AM29	reviewed	AF9_MOUSE	Protein AF-9 (Myeloid/lymphoid or mixed-lineage leukemia translocated to chromosome 3 protein homolog)	Mllt3 Af9	Mus musculus (Mouse)	569
Q9QX47	Q9QX47	reviewed	SON_MOUSE	Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)	Son Nrebp	Mus musculus (Mouse)	2444
P10637	P10637	reviewed	TAU_MOUSE	Microtubule-associated protein tau (Neurofibrillary tangle protein) (Paired helical filament-tau) (PHF-tau)	Mapt Mtapt Tau	Mus musculus (Mouse)	733
Q5SVL6	Q5SVL6	reviewed	RPGP2_MOUSE	Rap1 GTPase-activating protein 2 (Rap1GAP2) (GTPase-activating Rap/Ran-GAP domain-like protein 4)	Rap1gap2 Garnl4 Kiaa1039 Rap1ga2	Mus musculus (Mouse)	712
P28667	P28667	reviewed	MRP_MOUSE	MARCKS-related protein (Brain protein F52) (MARCKS-like protein 1) (Macrophage myristoylated alanine-rich C kinase substrate) (Mac-MARCKS) (MacMARCKS)	Marcksl1 Mlp Mrp	Mus musculus (Mouse)	200
Q69ZZ9	Q69ZZ9	reviewed	K0754_MOUSE	Microtubule-actin cross-linking factor 1, isoforms 6/7 (Uncharacterized protein KIAA0754)	Macf1 Kiaa0754	Mus musculus (Mouse)	3305
P61979	P61979	reviewed	HNRPK_MOUSE	Heterogeneous nuclear ribonucleoprotein K (hnRNP K)	Hnrnpk Hnrpk	Mus musculus (Mouse)	463
Q6Y7W8	Q6Y7W8	reviewed	GGYF2_MOUSE	GRB10-interacting GYF protein 2 (PERQ amino acid-rich with GYF domain-containing protein 2) (Trinucleotide repeat-containing gene 15 protein)	Gigyf2 Kiaa0642 Perq2 Tnrc15	Mus musculus (Mouse)	1291
P30658	P30658	reviewed	CBX2_MOUSE	Chromobox protein homolog 2 (M33) (Modifier 3 protein)	Cbx2 M33	Mus musculus (Mouse)	519
P15066	P15066	reviewed	JUND_MOUSE	Transcription factor JunD (Transcription factor AP-1 subunit JunD)	Jund Jun-d Jund1	Mus musculus (Mouse)	341
O08919	O08919	reviewed	NUMBL_MOUSE	Numb-like protein	Numbl Nbl	Mus musculus (Mouse)	604
Q5SNZ0	Q5SNZ0	reviewed	GRDN_MOUSE	Girdin (Akt phosphorylation enhancer) (APE) (Coiled-coil domain-containing protein 88A) (G alpha-interacting vesicle-associated protein) (GIV) (Girders of actin filament) (Hook-related protein 1) (HkRP1)	Ccdc88a Grdn Kiaa1212	Mus musculus (Mouse)	1873
P26231	P26231	reviewed	CTNA1_MOUSE	Catenin alpha-1 (102 kDa cadherin-associated protein) (Alpha E-catenin) (CAP102)	Ctnna1 Catna1	Mus musculus (Mouse)	906
Q80U72	Q80U72	reviewed	SCRIB_MOUSE	Protein scribble homolog (Scribble) (Protein LAP4)	Scrib Kiaa0147 Lap4 Scrib1	Mus musculus (Mouse)	1612
Q3UHX0	Q3UHX0	reviewed	NOL8_MOUSE	Nucleolar protein 8	Nol8	Mus musculus (Mouse)	1147
Q9D0L7	Q9D0L7	reviewed	ARM10_MOUSE	Armadillo repeat-containing protein 10	Armc10	Mus musculus (Mouse)	306
Q5SSI6	Q5SSI6	reviewed	UTP18_MOUSE	U3 small nucleolar RNA-associated protein 18 homolog (WD repeat-containing protein 50)	Utp18 Wdr50	Mus musculus (Mouse)	552
Q922K7	Q922K7	reviewed	NOP2_MOUSE	Probable 28S rRNA (cytosine-C(5))-methyltransferase (EC 2.1.1.-) (Nucleolar protein 1) (Nucleolar protein 2 homolog) (Proliferating-cell nucleolar antigen p120) (Proliferation-associated nucleolar protein p120)	Nop2 Nol1	Mus musculus (Mouse)	793
Q8K284	Q8K284	reviewed	TF3C1_MOUSE	General transcription factor 3C polypeptide 1 (TF3C-alpha) (TFIIIC box B-binding subunit) (Transcription factor IIIC 220 kDa subunit) (TFIIIC 220 kDa subunit) (TFIIIC220) (Transcription factor IIIC subunit alpha)	Gtf3c1	Mus musculus (Mouse)	2101
Q4VA53	Q4VA53	reviewed	PDS5B_MOUSE	Sister chromatid cohesion protein PDS5 homolog B (Androgen-induced proliferation inhibitor) (Androgen-induced prostate proliferative shutoff-associated protein AS3)	Pds5b Aprin As3 Kiaa0979	Mus musculus (Mouse)	1446
A6H619	A6H619	reviewed	PHRF1_MOUSE	PHD and RING finger domain-containing protein 1	Phrf1 Kiaa1542	Mus musculus (Mouse)	1682
F6ZDS4	F6ZDS4	reviewed	TPR_MOUSE	Nucleoprotein TPR (NPC-associated intranuclear protein) (Translocated promoter region and nuclear basket protein)	Tpr	Mus musculus (Mouse)	2431
Q99K48	Q99K48	reviewed	NONO_MOUSE	Non-POU domain-containing octamer-binding protein (NonO protein)	Nono	Mus musculus (Mouse)	473
P59997	P59997	reviewed	KDM2A_MOUSE	Lysine-specific demethylase 2A (EC 1.14.11.27) (F-box and leucine-rich repeat protein 11) (F-box/LRR-repeat protein 11) (JmjC domain-containing histone demethylation protein 1A) ([Histone-H3]-lysine-36 demethylase 1A)	Kdm2a Fbl11 Fbxl11 Jhdm1a Kiaa1004	Mus musculus (Mouse)	1161
Q62448	Q62448	reviewed	IF4G2_MOUSE	Eukaryotic translation initiation factor 4 gamma 2 (eIF-4-gamma 2) (eIF-4G 2) (eIF4G 2) (Novel APOBEC-1 target 1) (Translation repressor NAT1) (p97)	Eif4g2 Nat1	Mus musculus (Mouse)	906
O88532	O88532	reviewed	ZFR_MOUSE	Zinc finger RNA-binding protein	Zfr	Mus musculus (Mouse)	1074
A2AHC3	A2AHC3	reviewed	CAMP1_MOUSE	Calmodulin-regulated spectrin-associated protein 1	Camsap1	Mus musculus (Mouse)	1581
O35730	O35730	reviewed	RING1_MOUSE	E3 ubiquitin-protein ligase RING1 (EC 2.3.2.27) (Polycomb complex protein RING1) (RING finger protein 1) (RING-type E3 ubiquitin transferase RING1) (Transcription repressor Ring1A)	Ring1 Ring1A Rnf1	Mus musculus (Mouse)	406
Q8BUV3	Q8BUV3	reviewed	GEPH_MOUSE	Gephyrin [Includes: Molybdopterin adenylyltransferase (MPT adenylyltransferase) (EC 2.7.7.75) (Domain G); Molybdopterin molybdenumtransferase (MPT Mo-transferase) (EC 2.10.1.1) (Domain E)]	Gphn	Mus musculus (Mouse)	769
Q62018	Q62018	reviewed	CTR9_MOUSE	RNA polymerase-associated protein CTR9 homolog (SH2 domain-binding protein 1) (Tetratricopeptide repeat-containing, SH2-binding phosphoprotein of 150 kDa) (TPR-containing, SH2-binding phosphoprotein of 150 kDa) (p150TSP)	Ctr9 Kiaa0155 Sh2bp1	Mus musculus (Mouse)	1173
Q61234	Q61234	reviewed	SNTA1_MOUSE	Alpha-1-syntrophin (59 kDa dystrophin-associated protein A1 acidic component 1) (Syntrophin-1)	Snta1 Snt1	Mus musculus (Mouse)	503
P97311	P97311	reviewed	MCM6_MOUSE	DNA replication licensing factor MCM6 (EC 3.6.4.12) (Mis5 homolog)	Mcm6 Mcmd6 Mis5	Mus musculus (Mouse)	821
Q5U5M8	Q5U5M8	reviewed	BL1S3_MOUSE	Biogenesis of lysosome-related organelles complex 1 subunit 3 (BLOC-1 subunit 3) (Reduced pigmentation protein)	Bloc1s3 Blos3 Rp	Mus musculus (Mouse)	195
Q5PSV9	Q5PSV9	reviewed	MDC1_MOUSE	Mediator of DNA damage checkpoint protein 1	Mdc1 Kiaa0170	Mus musculus (Mouse)	1707
Q924Z4	Q924Z4	reviewed	CERS2_MOUSE	Ceramide synthase 2 (CerS2) (LAG1 longevity assurance homolog 2) (Sphingosine N-acyltransferase CERS2) (EC 2.3.1.24) (Translocating chain-associating membrane protein homolog 3) (TRAM homolog 3) (Tumor metastasis-suppressor gene 1 protein) (Very-long-chain ceramide synthase CERS2) (EC 2.3.1.297)	Cers2 Lass2 Trh3	Mus musculus (Mouse)	380
Q8BLH7	Q8BLH7	reviewed	HIRP3_MOUSE	HIRA-interacting protein 3	Hirip3	Mus musculus (Mouse)	601
P28028	P28028	reviewed	BRAF_MOUSE	Serine/threonine-protein kinase B-raf (EC 2.7.11.1) (Proto-oncogene B-Raf)	Braf B-raf	Mus musculus (Mouse)	751
Q9CR86	Q9CR86	reviewed	CHSP1_MOUSE	Calcium-regulated heat stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24)	Carhsp1	Mus musculus (Mouse)	148
Q8CFE3	Q8CFE3	reviewed	RCOR1_MOUSE	REST corepressor 1 (Protein CoREST)	Rcor1 D12Wsu95e Kiaa0071	Mus musculus (Mouse)	480
Q7TN37	Q7TN37	reviewed	TRPM4_MOUSE	Transient receptor potential cation channel subfamily M member 4 (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4)	Trpm4 Ltrpc4	Mus musculus (Mouse)	1213
Q3USH5	Q3USH5	reviewed	SFSWA_MOUSE	Splicing factor, suppressor of white-apricot homolog (Splicing factor, arginine/serine-rich 8) (Suppressor of white apricot protein homolog)	Sfswap Sfrs8 Srsf8 Swap	Mus musculus (Mouse)	945
Q78ZA7	Q78ZA7	reviewed	NP1L4_MOUSE	Nucleosome assembly protein 1-like 4	Nap1l4	Mus musculus (Mouse)	375
Q7TMY8	Q7TMY8	reviewed	HUWE1_MOUSE	E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (E3Histone) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)	Huwe1 Kiaa0312 Ureb1	Mus musculus (Mouse)	4377
B2RRD7	B2RRD7	reviewed	BRPF1_MOUSE	Peregrin (Bromodomain and PHD finger-containing protein 1)	Brpf1	Mus musculus (Mouse)	1212
P26369	P26369	reviewed	U2AF2_MOUSE	Splicing factor U2AF 65 kDa subunit (U2 auxiliary factor 65 kDa subunit) (U2 snRNP auxiliary factor large subunit)	U2af2 U2af65	Mus musculus (Mouse)	475
Q58A65	Q58A65	reviewed	JIP4_MOUSE	C-Jun-amino-terminal kinase-interacting protein 4 (JIP-4) (JNK-interacting protein 4) (JNK-associated leucine-zipper protein) (JLP) (JNK/SAPK-associated protein 2) (JSAP2) (Mitogen-activated protein kinase 8-interacting protein 4) (Sperm-associated antigen 9)	Spag9 Jip4 Jsap2 Kiaa0516 Mapk8ip4	Mus musculus (Mouse)	1321
Q9Z103	Q9Z103	reviewed	ADNP_MOUSE	Activity-dependent neuroprotector homeobox protein (Activity-dependent neuroprotective protein)	Adnp	Mus musculus (Mouse)	1108
Q920R0	Q920R0	reviewed	ALS2_MOUSE	Alsin (Amyotrophic lateral sclerosis 2 protein homolog)	Als2	Mus musculus (Mouse)	1651
Q0VDN7	Q0VDN7	reviewed	RUND1_MOUSE	RUN domain-containing protein 1	Rundc1	Mus musculus (Mouse)	615
Q6ZQ58	Q6ZQ58	reviewed	LARP1_MOUSE	La-related protein 1 (La ribonucleoprotein domain family member 1)	Larp1 Kiaa0731 Larp	Mus musculus (Mouse)	1072
Q5U4C3	Q5U4C3	reviewed	SFR19_MOUSE	Splicing factor, arginine/serine-rich 19 (SR-related and CTD-associated factor 1)	Scaf1 Sfrs19	Mus musculus (Mouse)	1256
Q99K24	Q99K24	reviewed	S39A3_MOUSE	Zinc transporter ZIP3 (Solute carrier family 39 member 3) (Zrt- and Irt-like protein 3) (ZIP-3)	Slc39a3 Zip3	Mus musculus (Mouse)	317
Q9R0P4	Q9R0P4	reviewed	SMAP_MOUSE	Small acidic protein (Sid 2057)	Smap Sid2057	Mus musculus (Mouse)	181
Q91YD9	Q91YD9	reviewed	WASL_MOUSE	Actin nucleation-promoting factor WASL (Neural Wiskott-Aldrich syndrome protein) (N-WASP)	Wasl	Mus musculus (Mouse)	501
Q3UHX2	Q3UHX2	reviewed	HAP28_MOUSE	28 kDa heat- and acid-stable phosphoprotein (PDGF-associated protein) (PAP) (PDGFA-associated protein 1) (PAP1)	Pdap1	Mus musculus (Mouse)	181
Q6PAJ1	Q6PAJ1	reviewed	BCR_MOUSE	Breakpoint cluster region protein (EC 2.7.11.1)	Bcr Kiaa3017	Mus musculus (Mouse)	1270
Q3U214	Q3U214	reviewed	MAST3_MOUSE	Microtubule-associated serine/threonine-protein kinase 3 (EC 2.7.11.1)	Mast3 Kiaa0561	Mus musculus (Mouse)	1321
O08582	O08582	reviewed	GTPB1_MOUSE	GTP-binding protein 1 (G-protein 1) (GP-1) (GP1)	Gtpbp1 Gtpbp	Mus musculus (Mouse)	668
Q68FF6	Q68FF6	reviewed	GIT1_MOUSE	ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1)	Git1	Mus musculus (Mouse)	770
Q91WK0	Q91WK0	reviewed	LRRF2_MOUSE	Leucine-rich repeat flightless-interacting protein 2 (LRR FLII-interacting protein 2)	Lrrfip2	Mus musculus (Mouse)	415
Q921E6	Q921E6	reviewed	EED_MOUSE	Polycomb protein EED	Eed	Mus musculus (Mouse)	441
Q9R0L6	Q9R0L6	reviewed	PCM1_MOUSE	Pericentriolar material 1 protein (PCM-1) (mPCM-1)	Pcm1	Mus musculus (Mouse)	2025
P33609	P33609	reviewed	DPOLA_MOUSE	DNA polymerase alpha catalytic subunit (EC 2.7.7.7) (DNA polymerase alpha catalytic subunit p180)	Pola1 Pola	Mus musculus (Mouse)	1465
P39447	P39447	reviewed	ZO1_MOUSE	Tight junction protein ZO-1 (Tight junction protein 1) (Zona occludens protein 1) (Zonula occludens protein 1)	Tjp1 Zo1	Mus musculus (Mouse)	1745
Q64511	Q64511	reviewed	TOP2B_MOUSE	DNA topoisomerase 2-beta (EC 5.6.2.2) (DNA topoisomerase II, beta isozyme)	Top2b	Mus musculus (Mouse)	1612
Q6P5B0	Q6P5B0	reviewed	RRP12_MOUSE	RRP12-like protein	Rrp12 Kiaa0690	Mus musculus (Mouse)	1295
Q61083	Q61083	reviewed	M3K2_MOUSE	Mitogen-activated protein kinase kinase kinase 2 (EC 2.7.11.25) (MAPK/ERK kinase kinase 2) (MEK kinase 2) (MEKK 2)	Map3k2 Mekk2	Mus musculus (Mouse)	619
Q61937	Q61937	reviewed	NPM_MOUSE	Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)	Npm1	Mus musculus (Mouse)	292
A2AN08	A2AN08	reviewed	UBR4_MOUSE	E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Zinc finger UBR1-type protein 1) (p600)	Ubr4 Kiaa0462 Zubr1	Mus musculus (Mouse)	5180
Q9CXL3	Q9CXL3	reviewed	CG050_MOUSE	Uncharacterized protein C7orf50 homolog		Mus musculus (Mouse)	195
Q0P678	Q0P678	reviewed	ZCH18_MOUSE	Zinc finger CCCH domain-containing protein 18 (Nuclear protein NHN1)	Zc3h18 Nhn1	Mus musculus (Mouse)	948
P48437	P48437	reviewed	PROX1_MOUSE	Prospero homeobox protein 1 (Homeobox prospero-like protein PROX1) (PROX-1)	Prox1	Mus musculus (Mouse)	737
Q148V7	Q148V7	reviewed	RELCH_MOUSE	RAB11-binding protein RELCH (LisH domain and HEAT repeat-containing protein KIAA1468) (RAB11-binding protein containing LisH, coiled-coil, and HEAT repeats)	Relch Kiaa1468	Mus musculus (Mouse)	1216
Q91WE1	Q91WE1	reviewed	SNX15_MOUSE	Sorting nexin-15	Snx15	Mus musculus (Mouse)	337
Q61210	Q61210	reviewed	ARHG1_MOUSE	Rho guanine nucleotide exchange factor 1 (Lbc's second cousin) (Lymphoid blast crisis-like 2)	Arhgef1 Lbcl2 Lsc	Mus musculus (Mouse)	920
O35615	O35615	reviewed	FOG1_MOUSE	Zinc finger protein ZFPM1 (Friend of GATA protein 1) (FOG-1) (Friend of GATA 1) (Zinc finger protein multitype 1)	Zfpm1 Fog Fog1	Mus musculus (Mouse)	995
P11157	P11157	reviewed	RIR2_MOUSE	Ribonucleoside-diphosphate reductase subunit M2 (EC 1.17.4.1) (Ribonucleotide reductase small chain) (Ribonucleotide reductase small subunit)	Rrm2	Mus musculus (Mouse)	390
Q8VD37	Q8VD37	reviewed	SGIP1_MOUSE	SH3-containing GRB2-like protein 3-interacting protein 1 (Endophilin-3-interacting protein)	Sgip1	Mus musculus (Mouse)	806
P33173	P33173	reviewed	KIF1A_MOUSE	Kinesin-like protein KIF1A (Axonal transporter of synaptic vesicles)	Kif1a Atsv Kif1	Mus musculus (Mouse)	1695
Q9JL04	Q9JL04	reviewed	FMN2_MOUSE	Formin-2	Fmn2	Mus musculus (Mouse)	1578
Q8CHY6	Q8CHY6	reviewed	P66A_MOUSE	Transcriptional repressor p66 alpha (GATA zinc finger domain-containing protein 2A)	Gatad2a	Mus musculus (Mouse)	629
P36916	P36916	reviewed	GNL1_MOUSE	Guanine nucleotide-binding protein-like 1 (GTP-binding protein MMR1)	Gnl1 Gna-rs1 Mmr1	Mus musculus (Mouse)	607
Q8K039	Q8K039	reviewed	K1143_MOUSE	Uncharacterized protein KIAA1143 homolog		Mus musculus (Mouse)	155
Q14AX6	Q14AX6	reviewed	CDK12_MOUSE	Cyclin-dependent kinase 12 (EC 2.7.11.22) (EC 2.7.11.23) (Cdc2-related kinase, arginine/serine-rich) (CrkRS) (Cell division cycle 2-related protein kinase 7) (CDC2-related protein kinase 7) (Cell division protein kinase 12)	Cdk12 Crk7 Crkrs Kiaa0904	Mus musculus (Mouse)	1484
Q61644	Q61644	reviewed	PACN1_MOUSE	Protein kinase C and casein kinase substrate in neurons protein 1 (Syndapin-1)	Pacsin1 Pacsin	Mus musculus (Mouse)	441
Q8R1N0	Q8R1N0	reviewed	ZN830_MOUSE	Zinc finger protein 830 (Coiled-coil domain-containing protein 16) (Ovus mutant candidate gene 1 protein)	Znf830 Ccdc16 Omcg1 Zfp830	Mus musculus (Mouse)	363
Q8C078	Q8C078	reviewed	KKCC2_MOUSE	Calcium/calmodulin-dependent protein kinase kinase 2 (CaM-KK 2) (CaM-kinase kinase 2) (CaMKK 2) (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase kinase beta) (CaM-KK beta) (CaM-kinase kinase beta) (CaMKK beta)	Camkk2 Kiaa0787	Mus musculus (Mouse)	588
C0HKD9	C0HKD9	reviewed	MFA1B_MOUSE	Microfibrillar-associated protein 1B (Spliceosome B complex protein MFAP1B)	Mfap1b	Mus musculus (Mouse)	439
Q76KJ5	Q76KJ5	reviewed	RPA34_MOUSE	DNA-directed RNA polymerase I subunit RPA34 (A34.5) (DNA-directed RNA polymerase I subunit G) (RNA polymerase I-associated factor PAF49)	Polr1g Ase1 Cd3eap Paf49	Mus musculus (Mouse)	399
O88286	O88286	reviewed	WIZ_MOUSE	Protein Wiz (Widely-interspaced zinc finger-containing protein)	Wiz	Mus musculus (Mouse)	1684
P62960	P62960	reviewed	YBOX1_MOUSE	Y-box-binding protein 1 (YB-1) (CCAAT-binding transcription factor I subunit A) (CBF-A) (DNA-binding protein B) (DBPB) (Enhancer factor I subunit A) (EFI-A) (Nuclease-sensitive element-binding protein 1) (Y-box transcription factor)	Ybx1 Msy-1 Msy1 Nsep1 Yb1	Mus musculus (Mouse)	322
Q02053	Q02053	reviewed	UBA1_MOUSE	Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Ubiquitin-activating enzyme E1) (Ubiquitin-activating enzyme E1 X) (Ubiquitin-like modifier-activating enzyme 1 X)	Uba1 Sbx Ube1 Ube1ax Ube1x	Mus musculus (Mouse)	1058
P53349	P53349	reviewed	M3K1_MOUSE	Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.11.25) (MAPK/ERK kinase kinase 1) (MEK kinase 1) (MEKK 1)	Map3k1 Mekk Mekk1	Mus musculus (Mouse)	1493
Q3UJU9	Q3UJU9	reviewed	RMD3_MOUSE	Regulator of microtubule dynamics protein 3 (RMD-3) (mRMD-3) (Protein FAM82A2) (Protein FAM82C)	Rmdn3 Fam82a2 Fam82c	Mus musculus (Mouse)	470
Q9D6K9	Q9D6K9	reviewed	CERS5_MOUSE	Ceramide synthase 5 (CerS5) (LAG1 longevity assurance homolog 5) (Sphingoid base N-palmitoyltransferase CERS5) (EC 2.3.1.291) (Sphingosine N-acyltransferase CERS5) (EC 2.3.1.24) (Translocating chain-associating membrane protein homolog 4) (TRAM homolog 4)	Cers5 Lass5 Trh4	Mus musculus (Mouse)	414
O08810	O08810	reviewed	U5S1_MOUSE	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	Eftud2 Snrp116	Mus musculus (Mouse)	971
Q91VN6	Q91VN6	reviewed	DDX41_MOUSE	Probable ATP-dependent RNA helicase DDX41 (EC 3.6.4.13) (DEAD box protein 41)	Ddx41	Mus musculus (Mouse)	622
